time,surface_downwelling_photosynthetic_photon_flux_in_air
2023-12-17 06:30:00+00:00,2.89
2023-12-17 06:45:00+00:00,2.9
2023-12-17 07:00:00+00:00,2.9
2023-12-17 07:15:00+00:00,2.9
2023-12-17 07:30:00+00:00,2.9
2023-12-17 07:45:00+00:00,2.9
2023-12-17 08:00:00+00:00,2.9
2023-12-17 08:15:00+00:00,2.91
2023-12-17 08:30:00+00:00,2.9
2023-12-17 08:45:00+00:00,2.9
2023-12-17 09:00:00+00:00,2.9
2023-12-17 09:15:00+00:00,2.9
2023-12-17 09:30:00+00:00,2.89
2023-12-17 09:45:00+00:00,2.89
2023-12-17 10:00:00+00:00,2.89
2023-12-17 10:15:00+00:00,2.89
2023-12-17 10:30:00+00:00,2.88
2023-12-17 10:45:00+00:00,2.88
2023-12-17 11:00:00+00:00,2.88
2023-12-17 11:15:00+00:00,2.89
2023-12-17 11:30:00+00:00,2.89
2023-12-17 11:45:00+00:00,2.89
2023-12-17 12:00:00+00:00,2.9
2023-12-17 12:15:00+00:00,2.9
2023-12-17 12:30:00+00:00,2.9
2023-12-17 12:45:00+00:00,2.9
2023-12-17 13:00:00+00:00,2.89
2023-12-17 13:15:00+00:00,2.89
2023-12-17 13:30:00+00:00,2.89
2023-12-17 13:45:00+00:00,2.9
2023-12-17 14:00:00+00:00,2.89
2023-12-17 14:15:00+00:00,2.89
2023-12-17 14:30:00+00:00,2.89
2023-12-17 14:45:00+00:00,2.89
2023-12-17 15:00:00+00:00,2.9
2023-12-17 15:15:00+00:00,2.9
2023-12-17 15:30:00+00:00,2.91
2023-12-17 15:45:00+00:00,2.92
2023-12-17 16:00:00+00:00,2.92
2023-12-17 16:15:00+00:00,3.03
2023-12-17 16:30:00+00:00,2.94
2023-12-17 16:45:00+00:00,3.19
2023-12-17 17:00:00+00:00,15.66
2023-12-17 17:15:00+00:00,13.12
2023-12-17 17:30:00+00:00,7.75
2023-12-17 17:45:00+00:00,11.63
2023-12-17 18:00:00+00:00,18.81
2023-12-17 18:15:00+00:00,15.97
2023-12-17 18:30:00+00:00,12.28
2023-12-17 18:45:00+00:00,10.52
2023-12-17 19:00:00+00:00,9.57
2023-12-17 19:15:00+00:00,20.55
2023-12-17 19:30:00+00:00,21.9
2023-12-17 19:45:00+00:00,52.41
2023-12-17 20:00:00+00:00,81.55
2023-12-17 20:15:00+00:00,153.2
2023-12-17 20:30:00+00:00,80.99
2023-12-17 20:45:00+00:00,60.38
2023-12-17 21:00:00+00:00,51.99
2023-12-17 21:15:00+00:00,21.91
2023-12-17 21:30:00+00:00,55.74
2023-12-17 21:45:00+00:00,52.67
2023-12-17 22:00:00+00:00,83.37
2023-12-17 22:15:00+00:00,51.48
2023-12-17 22:30:00+00:00,42.84
2023-12-17 22:45:00+00:00,16.01
2023-12-17 23:00:00+00:00,10.64
2023-12-17 23:15:00+00:00,10.01
2023-12-17 23:30:00+00:00,10.23
2023-12-17 23:45:00+00:00,10.22
2023-12-18 00:00:00+00:00,11.93
2023-12-18 00:15:00+00:00,6.38
2023-12-18 00:30:00+00:00,3.2
2023-12-18 00:45:00+00:00,2.93
2023-12-18 01:00:00+00:00,2.92
2023-12-18 01:15:00+00:00,2.92
2023-12-18 01:30:00+00:00,2.93
2023-12-18 01:45:00+00:00,2.93
2023-12-18 02:00:00+00:00,2.93
2023-12-18 02:15:00+00:00,2.94
2023-12-18 02:30:00+00:00,2.94
2023-12-18 02:45:00+00:00,2.94
2023-12-18 03:00:00+00:00,2.95
2023-12-18 03:15:00+00:00,2.94
2023-12-18 03:30:00+00:00,2.93
2023-12-18 03:45:00+00:00,2.93
2023-12-18 04:00:00+00:00,2.93
2023-12-18 04:15:00+00:00,2.93
2023-12-18 04:30:00+00:00,2.93
2023-12-18 04:45:00+00:00,2.94
2023-12-18 05:00:00+00:00,2.93
2023-12-18 05:15:00+00:00,2.93
2023-12-18 05:30:00+00:00,2.93
2023-12-18 05:45:00+00:00,2.94
2023-12-18 06:00:00+00:00,2.93
2023-12-18 06:15:00+00:00,2.93
2023-12-18 06:30:00+00:00,2.94
2023-12-18 06:45:00+00:00,2.95
2023-12-18 07:00:00+00:00,2.93
2023-12-18 07:15:00+00:00,2.93
2023-12-18 07:30:00+00:00,2.94
2023-12-18 07:45:00+00:00,2.94
2023-12-18 08:00:00+00:00,2.95
2023-12-18 08:15:00+00:00,2.95
2023-12-18 08:30:00+00:00,2.95
2023-12-18 08:45:00+00:00,2.95
2023-12-18 09:00:00+00:00,2.95
2023-12-18 09:15:00+00:00,2.98
2023-12-18 09:30:00+00:00,2.96
2023-12-18 09:45:00+00:00,2.96
2023-12-18 10:00:00+00:00,2.94
2023-12-18 10:15:00+00:00,2.94
2023-12-18 10:30:00+00:00,2.94
2023-12-18 10:45:00+00:00,2.94
2023-12-18 11:00:00+00:00,2.95
2023-12-18 11:15:00+00:00,2.96
2023-12-18 11:30:00+00:00,2.97
2023-12-18 11:45:00+00:00,2.98
2023-12-18 12:00:00+00:00,2.97
2023-12-18 12:15:00+00:00,2.97
2023-12-18 12:30:00+00:00,2.95
2023-12-18 12:45:00+00:00,2.94
2023-12-18 13:00:00+00:00,2.94
2023-12-18 13:15:00+00:00,2.93
2023-12-18 13:30:00+00:00,2.94
2023-12-18 13:45:00+00:00,2.94
2023-12-18 14:00:00+00:00,2.94
2023-12-18 14:15:00+00:00,2.93
2023-12-18 14:30:00+00:00,2.93
2023-12-18 14:45:00+00:00,2.94
2023-12-18 15:00:00+00:00,2.94
2023-12-18 15:15:00+00:00,2.94
2023-12-18 15:30:00+00:00,2.94
2023-12-18 15:45:00+00:00,4.42
2023-12-18 16:00:00+00:00,14.78
2023-12-18 16:15:00+00:00,20.73
2023-12-18 16:30:00+00:00,19.58
2023-12-18 16:45:00+00:00,19.94
2023-12-18 17:00:00+00:00,52.3
2023-12-18 17:15:00+00:00,12.85
2023-12-18 17:30:00+00:00,39.5
2023-12-18 17:45:00+00:00,32.47
2023-12-18 18:00:00+00:00,20.95
2023-12-18 18:15:00+00:00,6.47
2023-12-18 18:30:00+00:00,6.06
2023-12-18 18:45:00+00:00,11.54
2023-12-18 19:00:00+00:00,223.95
2023-12-18 19:15:00+00:00,281.54
2023-12-18 19:30:00+00:00,183.73
2023-12-18 19:45:00+00:00,257.4
2023-12-18 20:00:00+00:00,197.43
2023-12-18 20:15:00+00:00,189.48
2023-12-18 20:30:00+00:00,826.15
2023-12-18 20:45:00+00:00,164.18
2023-12-18 21:00:00+00:00,642.63
2023-12-18 21:15:00+00:00,571.84
2023-12-18 21:30:00+00:00,559.51
2023-12-18 21:45:00+00:00,662.39
2023-12-18 22:00:00+00:00,682.55
2023-12-18 22:15:00+00:00,604.22
2023-12-18 22:30:00+00:00,558.99
2023-12-18 22:45:00+00:00,412.48
2023-12-18 23:00:00+00:00,425.49
2023-12-18 23:15:00+00:00,177.53
2023-12-18 23:30:00+00:00,125.12
2023-12-18 23:45:00+00:00,21.05
2023-12-19 00:00:00+00:00,19.39
2023-12-19 00:15:00+00:00,30.53
2023-12-19 00:30:00+00:00,10.6
2023-12-19 00:45:00+00:00,3.47
2023-12-19 01:00:00+00:00,2.98
2023-12-19 01:15:00+00:00,2.96
2023-12-19 01:30:00+00:00,2.95
2023-12-19 01:45:00+00:00,2.95
2023-12-19 02:00:00+00:00,2.95
2023-12-19 02:15:00+00:00,2.96
2023-12-19 02:30:00+00:00,2.96
2023-12-19 02:45:00+00:00,2.95
2023-12-19 03:00:00+00:00,2.95
2023-12-19 03:15:00+00:00,2.95
2023-12-19 03:30:00+00:00,2.95
2023-12-19 03:45:00+00:00,2.95
2023-12-19 04:00:00+00:00,2.95
2023-12-19 04:15:00+00:00,2.95
2023-12-19 04:30:00+00:00,2.95
2023-12-19 04:45:00+00:00,2.96
2023-12-19 05:00:00+00:00,2.96
2023-12-19 05:15:00+00:00,2.96
2023-12-19 05:30:00+00:00,2.96
2023-12-19 05:45:00+00:00,2.96
2023-12-19 06:00:00+00:00,2.96
2023-12-19 06:15:00+00:00,2.96
2023-12-19 06:30:00+00:00,2.96
2023-12-19 06:45:00+00:00,2.96
2023-12-19 07:00:00+00:00,2.96
2023-12-19 07:15:00+00:00,2.96
2023-12-19 07:30:00+00:00,2.96
2023-12-19 07:45:00+00:00,2.96
2023-12-19 08:00:00+00:00,2.95
2023-12-19 08:15:00+00:00,2.95
2023-12-19 08:30:00+00:00,2.95
2023-12-19 08:45:00+00:00,2.95
2023-12-19 09:00:00+00:00,2.95
2023-12-19 09:15:00+00:00,2.95
2023-12-19 09:30:00+00:00,2.95
2023-12-19 09:45:00+00:00,2.95
2023-12-19 10:00:00+00:00,2.95
2023-12-19 10:15:00+00:00,2.95
2023-12-19 10:30:00+00:00,2.95
2023-12-19 10:45:00+00:00,2.95
2023-12-19 11:00:00+00:00,2.94
2023-12-19 11:15:00+00:00,2.94
2023-12-19 11:30:00+00:00,2.94
2023-12-19 11:45:00+00:00,2.94
2023-12-19 12:00:00+00:00,2.94
2023-12-19 12:15:00+00:00,2.94
2023-12-19 12:30:00+00:00,2.94
2023-12-19 12:45:00+00:00,2.94
2023-12-19 13:00:00+00:00,2.95
2023-12-19 13:15:00+00:00,2.95
2023-12-19 13:30:00+00:00,2.94
2023-12-19 13:45:00+00:00,2.94
2023-12-19 14:00:00+00:00,2.94
2023-12-19 14:15:00+00:00,2.94
2023-12-19 14:30:00+00:00,2.94
2023-12-19 14:45:00+00:00,2.94
2023-12-19 15:00:00+00:00,2.94
2023-12-19 15:15:00+00:00,2.94
2023-12-19 15:30:00+00:00,2.95
2023-12-19 15:45:00+00:00,3.2
2023-12-19 16:00:00+00:00,5.76
2023-12-19 16:15:00+00:00,11.04
2023-12-19 16:30:00+00:00,42.95
2023-12-19 16:45:00+00:00,16.33
2023-12-19 17:00:00+00:00,20.89
2023-12-19 17:15:00+00:00,348.68
2023-12-19 17:30:00+00:00,258.71
2023-12-19 17:45:00+00:00,200.43
2023-12-19 18:00:00+00:00,192.95
2023-12-19 18:15:00+00:00,69.98
2023-12-19 18:30:00+00:00,130.89
2023-12-19 18:45:00+00:00,198.17
2023-12-19 19:00:00+00:00,278.37
2023-12-19 19:15:00+00:00,494.59
2023-12-19 19:30:00+00:00,268.04
2023-12-19 19:45:00+00:00,626.51
2023-12-19 20:00:00+00:00,282.16
2023-12-19 20:15:00+00:00,426.43
2023-12-19 20:30:00+00:00,529.5
2023-12-19 20:45:00+00:00,186.88
2023-12-19 21:00:00+00:00,168.84
2023-12-19 21:15:00+00:00,206.15
2023-12-19 21:30:00+00:00,177.8
2023-12-19 21:45:00+00:00,243.65
2023-12-19 22:00:00+00:00,278.81
2023-12-19 22:15:00+00:00,189.97
2023-12-19 22:30:00+00:00,135.23
2023-12-19 22:45:00+00:00,74.47
2023-12-19 23:00:00+00:00,62.0
2023-12-19 23:15:00+00:00,80.23
2023-12-19 23:30:00+00:00,43.28
2023-12-19 23:45:00+00:00,14.96
2023-12-20 00:00:00+00:00,7.5
2023-12-20 00:15:00+00:00,7.97
2023-12-20 00:30:00+00:00,7.45
2023-12-20 00:45:00+00:00,2.96
2023-12-20 01:00:00+00:00,2.95
2023-12-20 01:15:00+00:00,2.95
2023-12-20 01:30:00+00:00,2.95
2023-12-20 01:45:00+00:00,2.94
2023-12-20 02:00:00+00:00,2.94
2023-12-20 02:15:00+00:00,2.94
2023-12-20 02:30:00+00:00,2.93
2023-12-20 02:45:00+00:00,2.93
2023-12-20 03:00:00+00:00,2.93
2023-12-20 03:15:00+00:00,2.93
2023-12-20 03:30:00+00:00,2.93
2023-12-20 03:45:00+00:00,2.93
2023-12-20 04:00:00+00:00,2.93
2023-12-20 04:15:00+00:00,2.92
2023-12-20 04:30:00+00:00,2.93
2023-12-20 04:45:00+00:00,2.92
2023-12-20 05:00:00+00:00,2.92
2023-12-20 05:15:00+00:00,2.92
2023-12-20 05:30:00+00:00,2.93
2023-12-20 05:45:00+00:00,2.93
2023-12-20 06:00:00+00:00,2.93
2023-12-20 06:15:00+00:00,2.93
2023-12-20 06:30:00+00:00,2.93
2023-12-20 06:45:00+00:00,2.92
2023-12-20 07:00:00+00:00,2.92
2023-12-20 07:15:00+00:00,2.92
2023-12-20 07:30:00+00:00,2.92
2023-12-20 07:45:00+00:00,2.91
2023-12-20 08:00:00+00:00,2.92
2023-12-20 08:15:00+00:00,2.91
2023-12-20 08:30:00+00:00,2.91
2023-12-20 08:45:00+00:00,2.91
2023-12-20 09:00:00+00:00,2.92
2023-12-20 09:15:00+00:00,2.91
2023-12-20 09:30:00+00:00,2.91
2023-12-20 09:45:00+00:00,2.91
2023-12-20 10:00:00+00:00,2.91
2023-12-20 10:15:00+00:00,2.91
2023-12-20 10:30:00+00:00,2.91
2023-12-20 10:45:00+00:00,2.91
2023-12-20 11:00:00+00:00,2.91
2023-12-20 11:15:00+00:00,2.91
2023-12-20 11:30:00+00:00,2.91
2023-12-20 11:45:00+00:00,2.91
2023-12-20 12:00:00+00:00,2.91
2023-12-20 12:15:00+00:00,2.91
2023-12-20 12:30:00+00:00,2.91
2023-12-20 12:45:00+00:00,2.91
2023-12-20 13:00:00+00:00,2.91
2023-12-20 13:15:00+00:00,2.91
2023-12-20 13:30:00+00:00,2.91
2023-12-20 13:45:00+00:00,2.91
2023-12-20 14:00:00+00:00,2.91
2023-12-20 14:15:00+00:00,2.91
2023-12-20 14:30:00+00:00,2.91
2023-12-20 14:45:00+00:00,2.91
2023-12-20 15:00:00+00:00,2.91
2023-12-20 15:15:00+00:00,2.91
2023-12-20 15:30:00+00:00,2.92
2023-12-20 15:45:00+00:00,5.64
2023-12-20 16:00:00+00:00,15.73
2023-12-20 16:15:00+00:00,54.99
2023-12-20 16:30:00+00:00,51.07
2023-12-20 16:45:00+00:00,80.93
2023-12-20 17:00:00+00:00,100.5
2023-12-20 17:15:00+00:00,122.63
2023-12-20 17:30:00+00:00,195.88
2023-12-20 17:45:00+00:00,234.58
2023-12-20 18:00:00+00:00,302.14
2023-12-20 18:15:00+00:00,588.7
2023-12-20 18:30:00+00:00,311.09
2023-12-20 18:45:00+00:00,302.65
2023-12-20 19:00:00+00:00,539.75
2023-12-20 19:15:00+00:00,316.15
2023-12-20 19:30:00+00:00,569.06
2023-12-20 19:45:00+00:00,600.35
2023-12-20 20:00:00+00:00,636.94
2023-12-20 20:15:00+00:00,469.97
2023-12-20 20:30:00+00:00,186.62
2023-12-20 20:45:00+00:00,225.25
2023-12-20 21:00:00+00:00,436.62
2023-12-20 21:15:00+00:00,283.56
2023-12-20 21:30:00+00:00,266.9
2023-12-20 21:45:00+00:00,263.09
2023-12-20 22:00:00+00:00,194.15
2023-12-20 22:15:00+00:00,278.9
2023-12-20 22:30:00+00:00,508.12
2023-12-20 22:45:00+00:00,349.68
2023-12-20 23:00:00+00:00,316.46
2023-12-20 23:15:00+00:00,302.9
2023-12-20 23:30:00+00:00,200.71
2023-12-20 23:45:00+00:00,192.36
2023-12-21 00:00:00+00:00,109.3
2023-12-21 00:15:00+00:00,42.1
2023-12-21 00:30:00+00:00,20.73
2023-12-21 00:45:00+00:00,7.89
2023-12-21 01:00:00+00:00,2.96
2023-12-21 01:15:00+00:00,2.93
2023-12-21 01:30:00+00:00,2.93
2023-12-21 01:45:00+00:00,2.93
2023-12-21 02:00:00+00:00,2.93
2023-12-21 02:15:00+00:00,2.93
2023-12-21 02:30:00+00:00,2.92
2023-12-21 02:45:00+00:00,2.92
2023-12-21 03:00:00+00:00,2.92
2023-12-21 03:15:00+00:00,2.92
2023-12-21 03:30:00+00:00,2.92
2023-12-21 03:45:00+00:00,2.91
2023-12-21 04:00:00+00:00,2.91
2023-12-21 04:15:00+00:00,2.91
2023-12-21 04:30:00+00:00,2.91
2023-12-21 04:45:00+00:00,2.91
2023-12-21 05:00:00+00:00,2.91
2023-12-21 05:15:00+00:00,2.91
2023-12-21 05:30:00+00:00,2.91
2023-12-21 05:45:00+00:00,2.91
2023-12-21 06:00:00+00:00,2.91
2023-12-21 06:15:00+00:00,2.91
2023-12-21 06:30:00+00:00,2.91
2023-12-21 06:45:00+00:00,2.91
2023-12-21 07:00:00+00:00,2.91
2023-12-21 07:15:00+00:00,2.91
2023-12-21 07:30:00+00:00,2.91
2023-12-21 07:45:00+00:00,2.91
2023-12-21 08:00:00+00:00,2.91
2023-12-21 08:15:00+00:00,2.9
2023-12-21 08:30:00+00:00,2.9
2023-12-21 08:45:00+00:00,2.9
2023-12-21 09:00:00+00:00,2.9
2023-12-21 09:15:00+00:00,2.9
2023-12-21 09:30:00+00:00,2.9
2023-12-21 09:45:00+00:00,2.9
2023-12-21 10:00:00+00:00,2.9
2023-12-21 10:15:00+00:00,2.9
2023-12-21 10:30:00+00:00,2.9
2023-12-21 10:45:00+00:00,2.9
2023-12-21 11:00:00+00:00,2.91
2023-12-21 11:15:00+00:00,2.9
2023-12-21 11:30:00+00:00,2.9
2023-12-21 11:45:00+00:00,2.9
2023-12-21 12:00:00+00:00,2.9
2023-12-21 12:15:00+00:00,2.89
2023-12-21 12:30:00+00:00,2.9
2023-12-21 12:45:00+00:00,2.89
2023-12-21 13:00:00+00:00,2.89
2023-12-21 13:15:00+00:00,2.89
2023-12-21 13:30:00+00:00,2.89
2023-12-21 13:45:00+00:00,2.89
2023-12-21 14:00:00+00:00,2.89
2023-12-21 14:15:00+00:00,2.89
2023-12-21 14:30:00+00:00,2.89
2023-12-21 14:45:00+00:00,2.89
2023-12-21 15:00:00+00:00,2.89
2023-12-21 15:15:00+00:00,2.89
2023-12-21 15:30:00+00:00,2.91
2023-12-21 15:45:00+00:00,7.19
2023-12-21 16:00:00+00:00,15.94
2023-12-21 16:15:00+00:00,29.41
2023-12-21 16:30:00+00:00,60.9
2023-12-21 16:45:00+00:00,103.87
2023-12-21 17:00:00+00:00,144.53
2023-12-21 17:15:00+00:00,123.59
2023-12-21 17:30:00+00:00,138.07
2023-12-21 17:45:00+00:00,151.03
2023-12-21 18:00:00+00:00,146.63
2023-12-21 18:15:00+00:00,164.4
2023-12-21 18:30:00+00:00,150.88
2023-12-21 18:45:00+00:00,134.49
2023-12-21 19:00:00+00:00,193.5
2023-12-21 19:15:00+00:00,250.2
2023-12-21 19:30:00+00:00,364.48
2023-12-21 19:45:00+00:00,307.72
2023-12-21 20:00:00+00:00,323.27
2023-12-21 20:15:00+00:00,330.85
2023-12-21 20:30:00+00:00,292.14
2023-12-21 20:45:00+00:00,235.02
2023-12-21 21:00:00+00:00,261.56
2023-12-21 21:15:00+00:00,318.46
2023-12-21 21:30:00+00:00,306.93
2023-12-21 21:45:00+00:00,234.83
2023-12-21 22:00:00+00:00,252.05
2023-12-21 22:15:00+00:00,200.36
2023-12-21 22:30:00+00:00,138.7
2023-12-21 22:45:00+00:00,111.35
2023-12-21 23:00:00+00:00,87.81
2023-12-21 23:15:00+00:00,83.77
2023-12-21 23:30:00+00:00,67.51
2023-12-21 23:45:00+00:00,40.92
2023-12-22 00:00:00+00:00,26.32
2023-12-22 00:15:00+00:00,18.54
2023-12-22 00:30:00+00:00,9.0
2023-12-22 00:45:00+00:00,3.29
2023-12-22 01:00:00+00:00,2.93
2023-12-22 01:15:00+00:00,2.92
2023-12-22 01:30:00+00:00,2.92
2023-12-22 01:45:00+00:00,2.92
2023-12-22 02:00:00+00:00,2.92
2023-12-22 02:15:00+00:00,2.91
2023-12-22 02:30:00+00:00,2.92
2023-12-22 02:45:00+00:00,2.91
2023-12-22 03:00:00+00:00,2.91
2023-12-22 03:15:00+00:00,2.91
2023-12-22 03:30:00+00:00,2.91
2023-12-22 03:45:00+00:00,2.91
2023-12-22 04:00:00+00:00,2.91
2023-12-22 04:15:00+00:00,2.91
2023-12-22 04:30:00+00:00,2.91
2023-12-22 04:45:00+00:00,2.91
2023-12-22 05:00:00+00:00,2.91
2023-12-22 05:15:00+00:00,2.91
2023-12-22 05:30:00+00:00,2.91
2023-12-22 05:45:00+00:00,2.91
2023-12-22 06:00:00+00:00,2.91
2023-12-22 06:15:00+00:00,2.91
2023-12-22 06:30:00+00:00,2.9
2023-12-22 06:45:00+00:00,2.9
2023-12-22 07:00:00+00:00,2.91
2023-12-22 07:15:00+00:00,2.9
2023-12-22 07:30:00+00:00,2.9
2023-12-22 07:45:00+00:00,2.9
2023-12-22 08:00:00+00:00,2.9
2023-12-22 08:15:00+00:00,2.9
2023-12-22 08:30:00+00:00,2.9
2023-12-22 08:45:00+00:00,2.91
2023-12-22 09:00:00+00:00,2.91
2023-12-22 09:15:00+00:00,2.91
2023-12-22 09:30:00+00:00,2.91
2023-12-22 09:45:00+00:00,2.91
2023-12-22 10:00:00+00:00,2.91
2023-12-22 10:15:00+00:00,2.91
2023-12-22 10:30:00+00:00,2.9
2023-12-22 10:45:00+00:00,2.9
2023-12-22 11:00:00+00:00,2.9
2023-12-22 11:15:00+00:00,2.91
2023-12-22 11:30:00+00:00,2.91
2023-12-22 11:45:00+00:00,2.91
2023-12-22 12:00:00+00:00,2.91
2023-12-22 12:15:00+00:00,2.91
2023-12-22 12:30:00+00:00,2.9
2023-12-22 12:45:00+00:00,2.9
2023-12-22 13:00:00+00:00,2.9
2023-12-22 13:15:00+00:00,2.9
2023-12-22 13:30:00+00:00,2.9
2023-12-22 13:45:00+00:00,2.9
2023-12-22 14:00:00+00:00,2.9
2023-12-22 14:15:00+00:00,2.9
2023-12-22 14:30:00+00:00,2.9
2023-12-22 14:45:00+00:00,2.9
2023-12-22 15:00:00+00:00,2.9
2023-12-22 15:15:00+00:00,2.9
2023-12-22 15:30:00+00:00,2.94
2023-12-22 15:45:00+00:00,8.92
2023-12-22 16:00:00+00:00,29.14
2023-12-22 16:15:00+00:00,51.05
2023-12-22 16:30:00+00:00,41.65
2023-12-22 16:45:00+00:00,72.59
2023-12-22 17:00:00+00:00,79.61
2023-12-22 17:15:00+00:00,170.05
2023-12-22 17:30:00+00:00,164.13
2023-12-22 17:45:00+00:00,229.35
2023-12-22 18:00:00+00:00,96.11
2023-12-22 18:15:00+00:00,126.88
2023-12-22 18:30:00+00:00,72.02
2023-12-22 18:45:00+00:00,121.32
2023-12-22 19:00:00+00:00,187.0
2023-12-22 19:15:00+00:00,339.97
2023-12-22 19:30:00+00:00,141.09
2023-12-22 19:45:00+00:00,231.37
2023-12-22 20:00:00+00:00,309.54
2023-12-22 20:15:00+00:00,209.41
2023-12-22 20:30:00+00:00,234.38
2023-12-22 20:45:00+00:00,307.46
2023-12-22 21:00:00+00:00,187.01
2023-12-22 21:15:00+00:00,561.73
2023-12-22 21:30:00+00:00,537.86
2023-12-22 21:45:00+00:00,519.83
2023-12-22 22:00:00+00:00,497.7
2023-12-22 22:15:00+00:00,461.31
2023-12-22 22:30:00+00:00,429.26
2023-12-22 22:45:00+00:00,343.23
2023-12-22 23:00:00+00:00,389.9
2023-12-22 23:15:00+00:00,313.51
2023-12-22 23:30:00+00:00,267.82
2023-12-22 23:45:00+00:00,214.0
2023-12-23 00:00:00+00:00,155.6
2023-12-23 00:15:00+00:00,93.92
2023-12-23 00:30:00+00:00,42.52
2023-12-23 00:45:00+00:00,12.48
2023-12-23 01:00:00+00:00,2.95
2023-12-23 01:15:00+00:00,2.93
2023-12-23 01:30:00+00:00,2.93
2023-12-23 01:45:00+00:00,2.92
2023-12-23 02:00:00+00:00,2.92
2023-12-23 02:15:00+00:00,2.92
2023-12-23 02:30:00+00:00,2.92
2023-12-23 02:45:00+00:00,2.92
2023-12-23 03:00:00+00:00,2.92
2023-12-23 03:15:00+00:00,2.92
2023-12-23 03:30:00+00:00,2.91
2023-12-23 03:45:00+00:00,2.91
2023-12-23 04:00:00+00:00,2.92
2023-12-23 04:15:00+00:00,2.91
2023-12-23 04:30:00+00:00,2.91
2023-12-23 04:45:00+00:00,2.92
2023-12-23 05:00:00+00:00,2.92
2023-12-23 05:15:00+00:00,2.91
2023-12-23 05:30:00+00:00,2.91
2023-12-23 05:45:00+00:00,2.9
2023-12-23 06:00:00+00:00,2.91
2023-12-23 06:15:00+00:00,2.9
2023-12-23 06:30:00+00:00,2.9
2023-12-23 06:45:00+00:00,2.89
2023-12-23 07:00:00+00:00,2.89
2023-12-23 07:15:00+00:00,2.88
2023-12-23 07:30:00+00:00,2.88
2023-12-23 07:45:00+00:00,2.88
2023-12-23 08:00:00+00:00,2.88
2023-12-23 08:15:00+00:00,2.88
2023-12-23 08:30:00+00:00,2.88
2023-12-23 08:45:00+00:00,2.87
2023-12-23 09:00:00+00:00,2.87
2023-12-23 09:15:00+00:00,2.87
2023-12-23 09:30:00+00:00,2.87
2023-12-23 09:45:00+00:00,2.87
2023-12-23 10:00:00+00:00,2.86
2023-12-23 10:15:00+00:00,2.86
2023-12-23 10:30:00+00:00,2.86
2023-12-23 10:45:00+00:00,2.85
2023-12-23 11:00:00+00:00,2.85
2023-12-23 11:15:00+00:00,2.85
2023-12-23 11:30:00+00:00,2.84
2023-12-23 11:45:00+00:00,2.83
2023-12-23 12:00:00+00:00,2.83
2023-12-23 12:15:00+00:00,2.83
2023-12-23 12:30:00+00:00,2.83
2023-12-23 12:45:00+00:00,2.83
2023-12-23 13:00:00+00:00,2.83
2023-12-23 13:15:00+00:00,2.83
2023-12-23 13:30:00+00:00,2.82
2023-12-23 13:45:00+00:00,2.82
2023-12-23 14:00:00+00:00,2.83
2023-12-23 14:15:00+00:00,2.83
2023-12-23 14:30:00+00:00,2.82
2023-12-23 14:45:00+00:00,2.82
2023-12-23 15:00:00+00:00,2.82
2023-12-23 15:15:00+00:00,2.82
2023-12-23 15:30:00+00:00,4.01
2023-12-23 15:45:00+00:00,9.1
2023-12-23 16:00:00+00:00,28.74
2023-12-23 16:15:00+00:00,86.73
2023-12-23 16:30:00+00:00,155.48
2023-12-23 16:45:00+00:00,203.28
2023-12-23 17:00:00+00:00,246.76
2023-12-23 17:15:00+00:00,288.85
2023-12-23 17:30:00+00:00,327.16
2023-12-23 17:45:00+00:00,370.38
2023-12-23 18:00:00+00:00,411.43
2023-12-23 18:15:00+00:00,449.84
2023-12-23 18:30:00+00:00,480.15
2023-12-23 18:45:00+00:00,509.68
2023-12-23 19:00:00+00:00,544.22
2023-12-23 19:15:00+00:00,561.6
2023-12-23 19:30:00+00:00,579.52
2023-12-23 19:45:00+00:00,592.78
2023-12-23 20:00:00+00:00,599.16
2023-12-23 20:15:00+00:00,591.11
2023-12-23 20:30:00+00:00,600.9
2023-12-23 20:45:00+00:00,600.38
2023-12-23 21:00:00+00:00,588.79
2023-12-23 21:15:00+00:00,540.68
2023-12-23 21:30:00+00:00,552.76
2023-12-23 21:45:00+00:00,528.23
2023-12-23 22:00:00+00:00,377.77
2023-12-23 22:15:00+00:00,296.38
2023-12-23 22:30:00+00:00,454.53
2023-12-23 22:45:00+00:00,370.61
2023-12-23 23:00:00+00:00,219.73
2023-12-23 23:15:00+00:00,312.99
2023-12-23 23:30:00+00:00,260.75
2023-12-23 23:45:00+00:00,210.79
2023-12-24 00:00:00+00:00,156.3
2023-12-24 00:15:00+00:00,98.75
2023-12-24 00:30:00+00:00,41.1
2023-12-24 00:45:00+00:00,9.02
2023-12-24 01:00:00+00:00,2.91
2023-12-24 01:15:00+00:00,2.9
2023-12-24 01:30:00+00:00,2.89
2023-12-24 01:45:00+00:00,2.88
2023-12-24 02:00:00+00:00,2.88
2023-12-24 02:15:00+00:00,2.88
2023-12-24 02:30:00+00:00,2.87
2023-12-24 02:45:00+00:00,2.87
2023-12-24 03:00:00+00:00,2.86
2023-12-24 03:15:00+00:00,2.86
2023-12-24 03:30:00+00:00,2.86
2023-12-24 03:45:00+00:00,2.86
2023-12-24 04:00:00+00:00,2.86
2023-12-24 04:15:00+00:00,2.86
2023-12-24 04:30:00+00:00,2.86
